535,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Nuze Holdings,"R4 510,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/21
environment.",,Not stated,Not stated
536,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Eyethu Its ours PTY Ltd,"R58 695,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/22
environment.",,Not stated,Not stated
537,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Nuze Holdings,"R83 650,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/22
environment.",,Not stated,Not stated
538,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Nuze Holdings,"R47 565,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/22
environment.",,Not stated,Not stated
539,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Langley's Catering,"R13 620,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/22
environment.",,Not stated,Not stated
540,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Langley's Catering,"R13 620,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/22
environment.",,Not stated,Not stated
541,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Langley's Catering,"R27 270,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/22
environment.",,Not stated,Not stated
542,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Nikilitha Catering,"R14 400,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/22
environment.",,Not stated,Not stated
543,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Nikilitha Catering,"R16 560,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/22
environment.",,Not stated,Not stated
544,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Imizi Trading,"R22 700,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/22
environment.",,Not stated,Not stated
545,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Imizi Trading,"R6 855,00",,,Not stated,Not stated
,,5.5.1 GOVERNANCE MONITORING AND COMPLIANCE: 2023/2024 QUARTER 2 REPORT DEVIATIONS,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Number,"Period/ Quarter
(Use dropdown List)",,"Rollover / New
(Use dropdown List)","Date Received By GMC
(yyyy/mm/dd)","Entity/Department
(Use dropdown List)",Project Description,Supplier / Service Provider,"Value of Deviation
(R)",Reason for Deviation,"Award by AO/ AA
date
(yyyy/mm/dd)","Contract start date
(yyyy/mm/dd)",Contract expiry (yyyy/mm/dd)
546,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Haalbes Construction,"R22 800,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/23
environment.",,Not stated,Not stated
547,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Junhico Trading,"R22 790,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/23
environment.",,Not stated,Not stated
548,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Andwekazi Trading,"R16 760,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/23
environment.",,Not stated,Not stated
549,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Junhicho Trading,"R10 030,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/23
environment.",,Not stated,Not stated
550,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Mavula 1,"R6 310,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
2023/08/23",,Not stated,Not stated
551,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Freefall Trading,"R116 905,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/23
environment.",,Not stated,Not stated
552,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Langley's Catering,"R112 750,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/23
environment.",,Not stated,Not stated
553,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Msakazama Events,"R118 820,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or 2023/08/23
environment.",,Not stated,Not stated
554,Q2 2023/24,,New,2023/08/30,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",ARMCO Trading,"R121 105,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/08/23,Not stated,Not stated
555,Q2 2023/24,,New,2023/09/06,South African Social Security Agency (SASSA),CPD Training,The Leadership Academy for Guardian of Governance,"R20 332,80",sole supplier,2023/08/28,Not stated,Not stated
556,Q2 2023/24,,New,2023/09/06,South African Social Security Agency (SASSA),Certified Directors Exam,The Institute for Directors South Africa,"R8 633,63",sole supplier,2023/08/25,Not stated,Not stated
557,Q2 2023/24,,New,2023/09/06,South African Social Security Agency (SASSA),Trelix skihigh license renewal,Techex Digital Solutions,"R5 963 095,33",Failed tender process,2023/09/01,2023/09/01,2024/09/01
558,Q2 2023/24,,New,2023/09/07,South African Social Security Agency (SASSA),Attendance of IODSA Training,The Institute of Directors South Africa NPC,"R16 761,00","Single Source, SIU employees attending a training hosted by IODSA",2023/08/28,2023/10/12,2023/10/12
559,Q2 2023/24,,New,2023/09/07,South African Social Security Agency (SASSA),Medium Group: Supporter subscription renewal,The Ethics Institute NPC,"R8 750,00","Single Source, Membership renewal affiliated with membership",2023/08/30,2023/07/01,2024/03/31
560,Q2 2023/24,,New,2023/09/07,South African Social Security Agency (SASSA),Attendance of Shop-steward Training,"Commision for Conciliation, Mediation and Arbitration","R22 405,40","Single Source, SIU employees attending a training conducted by CCMA",2023/08/30,Not stated,Not stated
561,Q2 2023/24,,New,2023/09/07,South African Social Security Agency (SASSA),Procurement of additional Office accomodation at Thuthukani Building,Surmer Holding (Pty) Ltd,"R6 570 735,40","Single source, procurement of additional office space at Thuthukani Building
located in the the yard as SIU Head Offices.",2023/08/31,2023/09/01,2028/03/31
562,Q2 2023/24,,New,2023/09/07,South African Social Security Agency (SASSA),Procurement of Furniture at Thuthukani Building,Surmer Holding (Pty) Ltd,"R55 950,00","Single source, procurement of furniture of Thuthukani Building located in the the
yard as SIU Head Offices.",2023/08/31,2023/09/01,2023/09/01
563,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Imizi Trading,"R146 025,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
564,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Ntange Construction,"R18 160,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
565,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Junchico Trading,"R104 660,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
566,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",JRM Family enterpris,"R2 255,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
567,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",JRM Family enterpris,"R13 590,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
568,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",World Focus 1322,"R146 025,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
569,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Hero Trade PTY LTD,"R146 025,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
570,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",JRM Family enterpris,"R11 365,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
571,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",JRM Family enterpris,"R11 365,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
572,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",JRM Family enterpris,"R6 795,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/01,Not stated,Not stated
573,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",JRM Family enterpris,"R9 050,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/05,Not stated,Not stated
574,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Ntange Construction,"R11 305,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/05,Not stated,Not stated
575,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Hero Trade PTY LTD,"R6 260,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/05,Not stated,Not stated
576,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Hero Trade PTY LTD,"R12 620,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/05,Not stated,Not stated
577,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Zisithemba Trading,"R22 760,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/05,Not stated,Not stated
578,Q2 2023/24,,New,2023/09/13,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Zisithemba Trading,"R9 050,00","Deviation,Emergency case as per SCM delegation 3.20 when there is a serious
and unexpected situation that poses an immediate risk to health, life, property or
environment.",2023/09/05,Not stated,Not stated
579,Q2 2023/24,,New,2023/09/13,Special Investigation Unit,ACFE SA Subscriptions Corporate Sponsored Membership of 50 Members,Sassociation of Certified Fraud Examiners SA,"R57 000,00","Single Source, Membership renewal affiliated with membership",2023/09/08,2023/08/01,2024/07/31
580,Q2 2023/24,,New,2023/09/13,Special Investigation Unit,Appointment of a service provider for legal services for the labour matter.,Enderstein Malumbete INC,"R1 000 000,00","Single source, disciplinary matter ongoing. The matter is at advance stage and it",2023/08/31,2023/08/31,Not stated
581,Q2 2023/24,,New,2023/09/13,Special Investigation Unit,Appointment of a service provider for legal services for the labour matter.,Enderstein Malumbete INC,"R1 000 000,00","will be more costly to appoint new firm to peruse the documents and charge SIU
Single source, disciplinary matter ongoing. The matter is at advance stage and it",2023/09/06,2023/09/06,Not stated
582,Q2 2023/24,,New,2023/09/13,Special Investigation Unit,Membership renewal for SIU Members,The South African Board for People Practice SABPP,"R5 850,00","will be more costly to appoint new firm to peruse the documents and charge SIU
Single Source, Membership renewal affiliated with membership.",2023/09/08,2023/08/01,2024/12/31
583,Q2 2023/24,,New,2023/09/13,Special Investigation Unit,Membership renewal for 2X SIU Members,Chartered Institute of Procurement and Supply,"R3 795,00","Single Source, Membership renewal affiliated with membership",2023/09/08,Not stated,Not stated
584,Q2 2023/24,,New,2023/09/13,Special Investigation Unit,Supply and Installation of emergency and lights system,Lights and Sirens Technology Pty Ltd,"R13 570,00","An RFQ was issued was issued, only one service provider responded with a",2023/09/05,2023/09/05,2023/09/05
585,Q2 2023/24,,New,2023/09/13,Special Investigation Unit,Procurement of Similar (to current vehicle) additonal vehicle for Head of the Unit,Menlyn Auto City (Pty) Ltd,"R999 900,00","quotation.
Single Source, Additional back-up vehicle for Head of the Special Investigating",2023/08/28,2023/08/28,2023/08/28
586,Q2 2023/24,,New,2023/09/13,Special Investigation Unit,Attendance of Govtech Conference,State Information Technology Agency,"R33 600,00","Unit.
Single Source, Conference affiliated with ICT Industry members",2023/09/11,2023/09/12,2023/09/14
587,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Supply of laboratory consumables, calibration, spares parts and service contract for Instron test",Advanced Laboratory Services (Pty) Ltd,"R355 429,02",Sole Source,2023/07/03,2023/07/06,2025/02/25
588,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"equipment and accessories at RT&D laboratories
Provision of service & maintenance annually as well as supply of spares, repairs, and consumables, for
Metrohm brand analytical instruments to all Petroleum and Flow Sciences (P&FS) laboratories on an as
and when required basis for a period of 36 months",Metrohm,"R4 124 312,85","Metrohm brand instruments are titration devices, which are being used in the
laboratory daily to perform analytical measurements",2023/06/14,2023/07/03,2026/06/30
589,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Satellite Laboratory Lease Renewal,ERI,"R468 637,08",Eskom RT&D has been renting the lab premises at ERI for many years,2023/06/29,2023/07/01,2028/06/30
590,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Procurement of the minor civil works portion of the Pembroke Substation Main Civil and Building works
scope of work for construction of the 132kV and 66kV infrastructure to enable the energisation of the
160MVA 132/66kV Transformer.",Sawren Construction (Pty) Ltd,"R9 209 834,66","Urgent Procurement: The 160MVA 132/66 kV Transformer for this project is
scheduled to arrive on site on 06 September 2023. For the Transformer to be
installed on time there is a need for the plinth to be constructed together with the
other related civil work to be undertaken prior to 06 September 2023. The current
tender process estimated at R85 Million for Construction of Civil and Building
Works for which No Objection has been received from the Funder will not be able
to achieve the desired date for the delivery and installation of the 160 MVA 132/66
kV Transformer, with potential for reputational damage and adverse cost
implications to Eskom because this is the only transformer committed on the
FY2024 Share Holder Compact (SHC).This is a once off request that has
materialized because the original contract award has been terminated due to
contractual non-compliance by the appointed contractor. For all future civil works
contracts, the civil panel will be utilized because the listed tenderers have been
pre-qualified for certain evaluation criteria.",2023/07/12,2023/07/12,2023/09/11
591,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Supply Oil Indstrl:Bulk;208 DEG C;Turbine,BP South Africa,"R13 660 000,00",Can't release from the National contract,2023/07/04,2023/07/04,2024/01/24
592,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Precip transformer cables,Sisu Somhambi Electrical Construction,"R2 086 696,00","On 21 June 2023 an urgent situation arose at Kendal Power Station. The situation
arose as a result of cables that tested faulty during the hot cpommisioning of the
New High Frequency Power System during the unit 4 outage.",2023/07/04,2023/07/04,Once Off
593,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Cable Comm:Instruments;7 Core, CU;PVC",Benguni Holdings,"R1 463 945,00","On 19/05/2023 an urgent situation arose at Majuba Power Station. The situation
arose as a result of Unit 1 control and instrumentation cables got burnt and now
they need to be procured and be replaced.",2023/05/18,2023/07/07,2023/07/10
594,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,SWR Evaporator Cables,Gasebotwe Trading and Projects,"R3 875 018,00",Dams are overflowing resulting in environmental and legal contravention,2023/07/06,2023/07/26,2023/07/26
595,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Air Heater Element Pack Replacement U2-6,Howden Power,"R216 733 620,00",OEM,2023/06/15,2023/07/06,2028/06/05
,,5.5.1 GOVERNANCE MONITORING AND COMPLIANCE: 2023/2024 QUARTER 2 REPORT DEVIATIONS,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Number,"Period/ Quarter
(Use dropdown List)",,"Rollover / New
(Use dropdown List)","Date Received By GMC
(yyyy/mm/dd)","Entity/Department
(Use dropdown List)",Project Description,Supplier / Service Provider,"Value of Deviation
(R)",Reason for Deviation,"Award by AO/ AA
date
(yyyy/mm/dd)","Contract start date
(yyyy/mm/dd)",Contract expiry (yyyy/mm/dd)
596,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Maintenance and Repair of Sick Dust and Gas Monitors for a period of 4 years,Sick Automation,"R5 332 614,30","A change of supplier would compel Eskom to obtain spare parts or additional
assets, goods or services that are not compatible or interchangeable with existing
assets, goods or services that were obtained from an original supplier. Spares
can only be bought from the OEM, unless risk analysis shows that the use of parts
from alternative manufacturers is feasible, and this has been confirmed in writing
by the OEM.",2023/05/18,2023/07/10,2027/06/30
597,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Services of Actuator Refurbishments,Actuator Repair Services,"R4 514 000,00","Kendal Power Station has been experienceing a lot of issues lately with a number
Actuator, some of which are critical Actuators, that lead to production loss. The
contract for the refurbishment of Actuators will address the immediate
refurbishment of current actuators as well as failures of the Actuators on an as-
and-when required basis, and will also prevent the long term breakdowns
especially on the critical actuators.",2023/07/05,2023/07/05,2024/07/12
598,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Testing, Decommissioning & removal, replacement and installation of GT12 Generators",Siemens Energy,"R871 716,21","Ankerlig GT 12 currently on forced outage due to failure that occured on the
Generator",2023/07/09,2023/07/10,2023/08/30
599,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,PF Pipes and burner Refurbishment,IDS Industry Service,"R8 350 894,61","To reduce load losses that are being incurred due to the incident on the burners
early this year",2023/07/11,2023/08/07,2023/09/07
600,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Pulley Conv:Drive Pulley;1.05 M;2 M;320,Isocon Engineering,"R1 447 042,78",To reduce load losses that are being incurred due to faulty pumps,2023/07/11,2023/07/11,2023/09/30
601,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Refurbishment of DHP Knife Gates,Lisanathi Engineering (Pty) Ltd,"R6 252 000,00","The knife gates are stock items that are refurbishable. The material numbers are
67074 and 227834 for 300mm sq and 400mm sq respectively. The damaged
knife gates were sent away on repairs as part of the Rotable process and they
were rejected by the system engineer due to the quality specifications not met.
They are currently no usable spares in stores as the 56 under stock number
67074 that is in stock is booked as damaged items",2023/07/13,2023/07/13,2023/07/31
602,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Supply and delivery of WTP Acid mixing spares,Indalo Water Technologies,"R1 236 565,43",To reduce load losses that are being incurred due to faulty pumps,2023/07/06,2023/06/17,2023/09/30
603,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Supply and Deliver of Camden Power Station main Generator slip ring brushes and all other necessary
accessories 36 Months",Morganite South Africa,"R7 876 703,95","Morgan Advanced Materials company is the original equipment manufacturer for
Camden Power Station Main H2 & Water cooled generator slip ring brushes with
all associated accessories required for the purposes of brush gear assembly,
hence all our generators system are using their brushes since the station was
returned to service.",2023/07/10,2023/07/10,2026/07/09
604,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Supply & delivery of 8 off new slurry pumps and repairs of 10 off slurry pumps,Weir Minerals Africa (Pty) Ltd,"R9 142 496,02","Slurry trains are critical for transportation of the slurry to the Ash Dams. Each of
the three mixers has a dedicated pump train consisting 4 pumps in series, three
pumps are fixed speed pumps and the first pump in line is a variable speed
pump. The pumps are centrifugal-type pumps with hard wearing materials",2023/07/15,2023/09/01,2024/08/31
605,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,U1 MO Actuator Maintenance,Drehmo Africa (Pty) Ltd,"R8 274 650,22","Urgent Pocurement Process- on the 21 June 2023 The urgent situation arose for
Duvha Power station The sistuation arose as a result of the Actuator Sole Source
with Drehmo Africa expiring September 2022, an extension was granted and
expired in March 2023 Before then an order could not be place as the scope of
work from Engineering had not been received. Afte numerous plea for th SOW to
be submitted, the SOW was eventually sumitted but ufortunately the Sole Source
had expired and could not be extended for the second time. The process for new
Sole Source was then initiated but up until to date theres has been challenges
and looking at the time as well as the cost of the service, the procurement
process is going to be lengthly and there is a higher chance the the Outage will
start without an order being in place for this scope to executed.",2023/07/17,2023/09/08,2023/12/06
606,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Supply and Delivery of Conveyor Skirting Rubbers, V-ploughs, Heavy Duty Angle Ploughs and Hi-impact
Systems at Camden Power Stations for a period of 36 months",Brelko Conveyor Products,"R13 519 892,57","The purpose of this scope of work is to provide requirements and information
needed for the procurement, supply and delivery of conveyor skirting rubbers, v-
ploughs, heavy duty angle ploughs and high-impact systems at Camden Power
Station Supply and Delivery of Conveyor Skirting Rubbers, V-ploughs, Heavy
Duty Angle Ploughs and Hi-impact Systems",2023/05/19,2023/07/24,23/07/2026
607,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,To hire 5 X 1600 CFM compressors for 30,Brimis Engineering,"R3 042 499,00","Urgent Pocurement Process -The Duvha project department is expediting the
repairs and modifications of the electrical boards, and auxiliary engineering
department is also busy with a strategy to install the station’s reliable diesel
compressors as a backup. Duvha is also buying two (2) new electric
compressors and refurbishing one(1) damaged as a result of the electric boards
failures.",2023/06/29,2023/07/07,2023/07/30
608,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Toll Gate Fees,Zimele Investment Enterprise,"R12 000 000,00","Contract was going to expire, Sole Source for toll fees",2023/07/20,2023/08/01,2028/07/31
609,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Supply & delivery of 9 off new Pump, Centrifugal: NPSH: 2 M; Capacity: 126 M3/HR; Total Head: 160 M;
SIZE: 700 X 300 MM; Speed: 2750 RPM; Stage: 3; Type: Irrigation",Holstra Trading and Projects,"R8 707 004,50",Urgent procurement due to pipe leak,2023/07/20,2023/10/11,2023/10/11
610,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,U1 MGO September 2023 : High pressure pipework replicas service,Pipemet (Pty) Ltd,"R1 765 833,00","On 1st May 2023 an urgent situation arose at Duvha Power Station. The situation
arose as a result of the 5-year Replica contract not Placed in time for the testing
of the high pressure pipework during the MGO in Sept 2023. This activity was
done during the previous outages, making use of the same supplier, but as a
SubContractor on the Steinmuller Contract. Procurement Megawatt instructed all
sites to stop making use of boiler serve for this service, and all stations to place
their own NEC.",2023/07/17,2023/09/25,2023/10/25
611,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Overhauling, refurbishment, commissioning, and supply of Spares for Buffalo Feeders including after
repairs servicing",FLSmidth Buffalo,"R23 658 169,86",Sole Source - Original OEM,2023/01/24,2023/07/24,2024/07/23
612,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,K1-to K3 Return to Service (RTS) Support Spare Parts Supply,Mitsubishi Power Africa (Pty) Ltd,"R14 170 772,79","The situation arose as a result of Kusile Power Station Unit 1 Flue Gas Duct
Chimney experienced a catastrophic failure resulting in unit 1 being shut down.",2023/07/20,2023/07/24,2023/07/24
613,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Once of Strip, Assess and Refurbishment of FRF Pumps",Vicks Brake Trading And Construction,"R5 044 019,73","We encountered multiple delays during the light up of Units 4 and 6, due to the
rate of failure of the refurbished FRF pumps, and the failure resulted in the
replacement of more than six pumps, leaving the station without any spare
pumps. If a fault occurs on the running unit right now, the unit must be shut down
due to a lack of spares",2023/07/21,2023/07/24,2023/08/30
614,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"K1-to K3 Return to Service (RTS) Support Works, Commissioning Services",Mitsubishi Power Africa(Pty)Ltd,"R49 434 533,25","As a result of this failure the lobster bend for unit 1 has collapsed (detached from
the support platform) and is currently resting on the concrete windshield of the
chimney, the other two (2) lobster bends and the staircase. Lobster bends for
Unit 2 & unit 3 are still attached to support platform, however, the structural
integrity has been compromised leading to the risk of collapsing. The temporary
stacks have been built (in progress) as the fastest way of getting K1-K3 back in
service.",2023/07/20,2023/07/20,2023/12/24
615,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,"Supply and deliver excitation spares (snubber circuit, thyristors pre-assembled with heat sinks and bridge
fuses)",Voith Hydro GMBH & Co,"R1 445 802,60","Ingula Unit 2 was recently on forced outage due to excitation system failure where
it was discovered that the snubber circuit got burnt.",2023/07/20,2023/07/22,2024/07/21
616,Q2 2023/24,,New,2023/08/29,Eskom Holdings SOC Ltd,Generator Bottom Rim Bracket Repair,Voith Hydro GMBH & Co,"R1 233 525,00","Palmiet Unit 2 is currently on 61 days planned outage. This additional scope
needs to be excecuted withing the current outage duration.",2023/07/25,2023/07/25,2023/11/25
