year,quarter,dev_exp,department,supplier,value,original_value,file_name
2023,q4,deviation,Department of Correctional Services (DCS),backyard network,4682172,"R 46 821,72",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mishack sibiya,4590000,"R 45 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),tshimologo m holding,1975400,"R 19 754,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),wyn trading,2800000,"R 28 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kitsolethabo,4872000,"R 48 720,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),dopine trading enterprise (pty) ltd,69991549,"R 699 915,49",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),petronostra,90000000,"R 900 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mahafha enterprise,70200000,"R 702 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),maleka distributors (pty) ltd,68446500,"R 684 465,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),jabu jade,38722800,"R 387 228,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),jabu jade,33097500,"R 330 975,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),jabu jade,23523500,"R 235 235,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,11612700,"R 116 127,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,2190672,"R 21 906,72",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,3290760,"R 32 907,60",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,2050488,"R 20 504,88",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,2880900,"R 28 809,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,1193940,"R 11 939,40",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,3605580,"R 36 055,80",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,7775460,"R 77 754,60",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,2064150,"R 20 641,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,1188000,"R 11 880,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,4949208,"R 49 492,08",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,1459260,"R 14 592,60",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,6251850,"R 62 518,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,3562020,"R 35 620,20",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,18790200,"R 187 902,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,6927228,"R 69 272,28",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,2724876,"R 27 248,76",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,400950,"R 4 009,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),autonic engineering,4995144,"R 49 951,44",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),bhekabandile general tradi,9990000,"R 99 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),letshane trading 2,12591200,"R 125 912,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),letshane trading 2,7050000,"R 70 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),letshane trading 2,5315200,"R 53 152,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),letshane trading 2,9712000,"R 97 120,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),letshane trading 2,11680000,"R 116 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),letshane trading 2,8240000,"R 82 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),letshane trading 2,14064000,"R 140 640,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),letshane trading 2,2860000,"R 28 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),khanya pretty and witness,37740000,"R 377 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),khanya pretty and witness,15800000,"R 158 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),khanya pretty and witness,12510000,"R 125 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),khanya pretty and witness,11660000,"R 116 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),msx projects & sithuthukile enterprise,86394000,"R 863 940,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),naledzi wa gali solutions,96000000,"R 960 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),amigogringomuremi,56640000,"R 566 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),nestlabs,98743000,"R 987 430,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),unawanga projects,14447500,"R 144 475,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),condimpha farming and mining solutions,98940000,"R 989 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mapodile,99912000,"R 999 120,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),supefly business corporate,99994000,"R 999 940,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),seba blosson,99891000,"R 998 910,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),funds for all,99954000,"R 999 540,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kbk legacy,99620000,"R 996 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),pacesetter holding,85893500,"R 858 935,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),va africa,56700000,"R 567 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),boiyu logistics,22000000,"R 220 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),petronostra,37500000,"R 375 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),yoanda m holdings,82080000,"R 820 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),er group,71400000,"R 714 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),chemco holdings,35000000,"R 350 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),ltc holdings,64530000,"R 645 300,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mountzone,2842500,"R 28 425,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),esethu tent hire,2887500,"R 28 875,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),olu trading,59400000,"R 594 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),timbrotshedzo,76560000,"R 765 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),thlalefo yaka trading,51270000,"R 512 700,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mzamo stable food,81424400,"R 814 244,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),spread are us,89771785,"R 897 717,85",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mlisa ka ndaba solutions,2448000,"R 24 480,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitch black trading enterprise,94000000,"R 940 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),nape m holdings,81950000,"R 819 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),khachani enterprise,26373600,"R 263 736,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),widebrains consulting (pty) ltd,27596000,"R 275 960,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mradi trading,55745000,"R 557 450,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),rehema projects,43233000,"R 432 330,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),Moh Brick Pty Ltd,199216800,"R 1 992 168,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Human Settlements (DHS),KTM Major Projects,257751000,"R 2 577 510,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Human Settlements (DHS),Amajoni Building suppliers,257751000,"R 2 577 510,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Human Settlements (DHS),XScan Technologies,5285170,"R 52 851,70",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Human Settlements (DHS),Hub fire and security,1932000,"R 19 320,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Human Settlements (DHS),Newspaper Direct,24995000,"R 249 950,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Human Settlements (DHS),Ernst & Young,460377928,"R 4 603 779,28",2023-2024_q4_deviation.csv
2023,q4,deviation,"National Home Builders Registration Council
(NHBRC)",Advantage Training,3122250,"R 31 222,50",2023-2024_q4_deviation.csv
2023,q4,deviation,"National Home Builders Registration Council
(NHBRC)",Microsoft Ireland,366219661359,"R 3 662 196 613,59",2023-2024_q4_deviation.csv
2023,q4,deviation,"National Home Builders Registration Council
(NHBRC)",Microsoft Ireland,991019040,"R 9 910 190,40",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Anatech Instruments,13019625,"R 130 196,25",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Thermofisher Scientific,12918200,"R 129 182,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",NMISA (Pty) Ltd,747000,"R 7 470,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Denel Land Systems,78272000,"R 782 720,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Rheinmetall Denel Munition,204000000,"R 2 040 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",XTEMP (Pty) Ltd,748478,"R 7 484,78",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",RP Electrical and Tools Construction (Pty) Ltd,1955000,"R 19 550,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Sirdicks (Pty) Ltd,10235000,"R 102 350,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Tecmed (Pty) Ltd,1596716,"R 15 967,16",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Airflow Lab Systems (Pty) Ltd,3909000,"R 39 090,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",LTC (Pty) Ltd ta Thermofisher Scientific,10313600,"R 103 136,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Inspec International,1187804,"R 11 878,04",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Chemetrix Export (Pty) Ltd,1929985,"R 19 299,85",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Chemetrix Export (Pty) Ltd,466920,"R 4 669,20",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Tshwane crane and engineering,1090200,"R 10 902,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Protea electronics,27643593,"R 276 435,93",2023-2024_q4_deviation.csv
2023,q4,deviation,"Armaments Corporation of South Africa SOC Ltd
(ARMSCOR)",Decision Inc. (Pty) Ltd,10312300,"R 103 123,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"National Home Builders Registration Council
(NHBRC)",Intelligence Transfer Centre,11498850,"R 114 988,50",2023-2024_q4_deviation.csv
2023,q4,deviation,"National Home Builders Registration Council
(NHBRC)",SPS Caliberation,458850,"R 4 588,50",2023-2024_q4_deviation.csv
2023,q4,deviation,"National Home Builders Registration Council
(NHBRC)",Law Society of South Africa,1910000,"R 19 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"National Home Builders Registration Council
(NHBRC)",Law Society of South Africa,1563500,"R 15 635,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"National Home Builders Registration Council
(NHBRC)",Master Builders Association Western Cape (MBAWC),834000,"R 8 340,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"National Home Builders Registration Council
(NHBRC)",Advantage Training,3122250,"R 31 222,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),Government Printing Work,907895,"R 9 078,95",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),Newspaper Direct,23495000,"R 234 950,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),Government Printing Work,11988750,"R 119 887,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),8 Major League Business,12000000,"R 120 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),Kimzel Travel,4567100,"R 45 671,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),Mosen Technologies,3568656,"R 35 686,56",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),Iqon Business Solutions,2116000,"R 21 160,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),EBSCO International Inc,20273029,"R 202 730,29",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),Bidvest Protea Coin,7564470,"R 75 644,70",2023-2024_q4_deviation.csv
2023,q4,deviation,Quality Council for Trades and Occupations (QCTO),Gemini Moon Trading 7,4435431,"R 44 354,31",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, Engineering and Related Services
Sector Education and Training Authority",Sizzling catering and events,460000,"R 4 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, E(mngeinrSeEerTinAg)S aEnTd ARelated Services
Sector Education and Training Authority",Capricon FM,38985000,"R 389 850,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, E(mngeinrSeEerTinAg)S aEnTd ARelated Services
Sector Education and Training Authority
(merSETA)SETA",Makhado FM,7200000,"R 72 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, Engineering and Related Services
Sector Education and Training Authority",Vhembe FM,9450000,"R 94 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, E(mngeinrSeEerTinAg)S aEnTd ARelated Services
Sector Education and Training Authority",Anew Hotel Parktowm,127500,"R 1 275,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, E(mngeinrSeEerTinAg)S aEnTd ARelated Services
Sector Education and Training Authority",Ziko Business Solution,17250000,"R 172 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, E(mngeinrSeEerTinAg)S aEnTd ARelated Services
Sector Education and Training Authority",Basadzi Media and,2359300,"R 23 593,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, E(mngeinrSeEerTinAg)S aEnTd ARelated Services
Sector Education and Training Authority",ITR Technology,9412750,"R 94 127,50",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, E(mngeinrSeEerTinAg)S aEnTd ARelated Services
Sector Education and Training Authority
(merSETA)SETA",K- Line Foods,2631200,"R 26 312,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, Engineering and Related Services
Sector Education and Training Authority
(merSETA)SETA",Institutte of Directors,80500,"R 805,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, Engineering and Related Services
Sector Education and Training Authority",Letitia Kelly ASS,510000,"R 5 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, E(mngeinrSeEerTinAg)S aEnTd ARelated Services
Sector Education and Training Authority",Manufacturing INDABA,24801498,"R 248 014,98",2023-2024_q4_deviation.csv
2023,q4,deviation,"Manufacturing, E(mngeinrSeEerTinAg)S aEnTd ARelated Services",Evolva Consulting,1150000,"R 11 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Sector Education and Training Authority
Manufacturing, Engineering and Related Services
Sector Education and Training Authority
(merSETA)SETA",Alwinco CC,11166058,"R 111 660,58",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Vea Road Maintenance & Civils,10299000000,"R 102 990 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Wholesale and Retail Sector Education and Training
Authority (W&RSETA)SETA",Case Ware,10765070,"R 107 650,70",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Integral Networking,60049404,"R 600 494,04",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Medical Research Council (SAMRC),Clarivate Analytics (UK),680000000,"R 6 800 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"South African Health Products Regulatory Authority
(SAPHRA)",Uppsala Monitoring Centre,9103600,"R 91 036,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Department of Planning, Monitoring and Evaluation
(DPME)",Trade and Industrial Policy Strategies,23000000,"R 230 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",ROMH Consulting (Pty) Ltd,467013660,"R 4 670 136,60",2023-2024_q4_deviation.csv
2023,q4,deviation,Overberg Water Board,J.E.F Engineering Agencies cc,7820000,"R 78 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Overberg Water Board,Uitkyk Diggers,1818725,"R 18 187,25",2023-2024_q4_deviation.csv
2023,q4,deviation,Overberg Water Board,KSB,7258064,"R 72 580,64",2023-2024_q4_deviation.csv
2023,q4,deviation,Overberg Water Board,Cape Armature Winders,124121950,"R 1 241 219,50",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Q&A Engineers (Pty) Ltd,2351865000,"R 23 518 650,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Q&A Engineers (Pty) Ltd,2867249000,"R 28 672 490,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Q&A Engineers (Pty) Ltd,2643735000,"R 26 437 350,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Business Connexion,144331995,"R 1 443 319,95",2023-2024_q4_deviation.csv
2023,q4,deviation,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Systems Applications Products,498445915,"R 4 984 459,15",2023-2024_q4_deviation.csv
2023,q4,deviation,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Nonke Petroleum,220000000,"R 2 200 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Government Printing Works,302632,"R 3 026,32",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Government Printing Works,821675,"R 8 216,75",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Government Printing Works,453960,"R 4 539,60",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),The NSG,6618000,"R 66 180,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),South Africa Medical Research Council,342000,"R 3 420,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Government Printing Works,605263,"R 6 052,63",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),The NSG,16120000,"R 161 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Government Printing Works,944150,"R 9 441,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Government Printing Works,785220,"R 7 852,20",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Maritime Safety Authority (SAMSA),Government Printing Works,400000000,"R 4 000 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Eastern Cape Department of Rural Development and
Agrarian Reform",DotColab (Pty) Ltd,110358991,"R 1 103 589,91",2023-2024_q4_deviation.csv
2023,q4,deviation,Road Accident Fund (RAF),Gxakwes Projects,12322715556,"R 123 227 155,56",2023-2024_q4_deviation.csv
2023,q4,deviation,Road Accident Fund (RAF),SAP South Africa,14663995246,"R 146 639 952,46",2023-2024_q4_deviation.csv
2023,q4,deviation,Road Accident Fund (RAF),"Global Business Solution; Lekhu Pilson Attorneys; Poswa Incorporated;
Mothle Jooma Sabdia.",500000000,"R 5 000 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),HP South Africa,1125735,"R 11 257,35",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Nosa Samtrac,2822100,"R 28 221,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),HP South Africa,1032355,"R 10 323,55",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Government Printing Works,785220,"R 7 852,20",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Basic Education (DBE),Stellenbosch University,520000,"R 5 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Qtc Civils (Pty) Ltd,21433995550,"R 214 339 955,50",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Qtc Civils (Pty) Ltd,21112415990,"R 211 124 159,90",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Damians Contractors,58990441975,"R 589 904 419,75",2023-2024_q4_deviation.csv
2023,q4,deviation,Air Traffic and Navigation Services (ATNS),Deloitte Consulting,11411800,"R 114 118,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Perishable Products Export Control Board (PPECB),ITEC,127292100,"R 1 272 921,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Driving Licence Card Account (DLCA),Columbus,18947860,"R 189 478,60",2023-2024_q4_deviation.csv
2023,q4,deviation,Driving Licence Card Account (DLCA),Muehlbauer,7133945,"R 71 339,45",2023-2024_q4_deviation.csv
2023,q4,deviation,Driving Licence Card Account (DLCA),Kencedo Transport,3180000,"R 31 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"South African Health Products Regulatory Authority
(SAPHRA)",Adapt IT,12627050,"R 126 270,50",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Kaazi Engineering (Pty) Ltd,1228892308,"R 12 288 923,08",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Map Africa Consulting Engineers Cc,639687500,"R 6 396 875,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Benjimark (Pty) Ltd,4117214369,"R 41 172 143,69",2023-2024_q4_deviation.csv
2023,q4,deviation,"South African Health Products Regulatory Authority
(SAPHRA)",JEMZTSHID Trading and Projects,723580,"R 7 235,80",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",VEA Road Maintenance and Civils (Pty) Ltd,1306823315,"R 13 068 233,15",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Careworks (Pty) Ltd,2829736124,R 28 297 361.24,2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Iqhina Consulting Engineers & Project Managers (Pty) Ltd,4522028919,R 45 220 289.19,2023-2024_q4_deviation.csv
2023,q4,deviation,Council for Geoscience (CGS),Nemai Consulting,388838000,"R 3 888 380,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Council for Geoscience (CGS),Dimension Data,150000000,"R 1 500 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Maritime Safety Authority (SAMSA),Altron document solution,299945060,"R 2 999 450,60",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Maritime Safety Authority (SAMSA),Nascent,132767500,"R 1 327 675,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Vea Road Maintenance And,16099839200,"R 160 998 392,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Iqhina Consulting Engineers And Project Managers (Pty) Ltd,3357935025,"R 33 579 350,25",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Batalala Consulting Engineers (Pty) Ltd,2212976338,"R 22 129 763,38",2023-2024_q4_deviation.csv
2023,q4,deviation,Rand Water,Cornet & Kinsbergen Special Services.,680940251,"R 6 809 402,51",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Tau Pele Construction (Pty) Ltd,30413965087,"R 304 139 650,87",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Ilifa Africa Engineers (Pty) Ltd,18858835568,"R 188 588 355,68",2023-2024_q4_deviation.csv
2023,q4,deviation,"The South African National Roads Agency SOC Ltd
(SANRAL)",Madan Singh And Associates Cc,4044031896,"R 40 440 318,96",2023-2024_q4_deviation.csv
2023,q4,deviation,Electoral Commission (IEC) of South Africa,MapTiller,116525700,"R 1 165 257,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Government Communication and Information System
(GCIS)",Areana Holdings,4740300,"R 47 403,00",2023-2024_q4_deviation.csv
