year,quarter,dev_exp,department,supplier,value,original_value,file_name
2024,q1,expansion,Eskom Holdings SOC Ltd,Hitachi Energy South Africa (Pty) Ltd,771407132,"R7 714 071,32",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,GE Electrical,2121969849,"R21 219 698,49",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Bayajula Services Pty Ltd,62154223,"R621 542,23",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Energy Exemplar Europe (LTD),90012357,"AUD 900 123,57",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Bidvest Data Pty Ltd,180000000,"R1 800 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Hitachi Energy South Africa (Pty) Ltd,771407132,"R7 714 071,32",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Dake Solutions Pty Ltd,1799562600,"R17 995 626,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Klarib Business Solutions (Pty) Ltd,86075400,"R860 754,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,"SISA Inspection (Pty) Ltd (previously known
as Stanley Inspection South Africa (Pty) Ltd)",304330486,"R3 043 304,86",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Naremotho Trading Enterprise (Pty) Ltd,7673400,"R76 734,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Naremotho Trading Enterprise (Pty) Ltd,131510100,"R1 315 101,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Margisia Lifting Solutions (Pty) Ltd,170949754,"R1 709 497,54",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Prosmart Training Solutions (Pty) Ltd,494819200,"R4 948 192,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Safurnco (SA) (Pty) Ltd,1551915520,"R15 519 155,20",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,AquaPlan,296163180,"R2 961 631,80",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Ageleze Automation,1220015662,"R12 200 156,62",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Makalane Plant Maintenance,74887092,"R748 870,92",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,KRM Global Works (Pty) Ltd,595527300,"R5 955 273,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Toprope SA,47155320,"R471 553,20",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,"Koketso Anna Ngoako Trading & Projects
(Pty) Ltd",187754794,"R1 877 547,94",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Madiva Trading Enterprise,4903705950,"R49 037 059,50",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,"Sesizwile Transport & General Services
(Pty) Ltd",40690000,"R406 900,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Dfrey Engineering Project (Pty) Ltd,915350980,"R9 153 509,80",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,MJMP83 (Pty) Ltd,40690000,"R406 900,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Mjayeli Security Services (Pty) Ltd,284492667,"R2 844 926,67",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Enflotech (Pty) Ltd,86822975,"R868 229,75",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,SAWA Construction,278678480,"R2 786 784,80",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Toshiba International (Europe) Ltd,48864420,"¥48,864,420",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Mitsubishi Power Africa (Pty) Ltd,3780000000,"R37 800 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,"Ratamang Engineering and Supplies (Pty)
Ltd",506903540,"R5 069 035,40",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Revamp Engineering Services (Pty) Ltd,1106864052,"R11 068 640,52",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Sulzer Pumps South Africa,22580269235,"R225 802 692,35",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Witbank Foundry (Pty) Ltd,427200000,"R4 272 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Bearing Man Group (Pty) Ltd,1817453579,"R18 174 535,79",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,"Avansare Development Projects, Bafune
Construction & Electrical, Batlase Business
Enterprise and Driving School (Pty) Ltd,
Bazilor (Pty) Ltd, Biliyon, BK Air Link",10241520039,"R102 415 200,39",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,"Prest Business Supplier, Rejcon
Engineering, Matimba Ya Ripfumelo
Trading, Davies and Son Electrical, M and M
Nefas Electrical, Firm Supply Trading, Oxior
Civil Enterprise, MMND Engineering,
Sefagola Investment, Unarine Contractors,",2659853466,"R26 598 534,66",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Transfire (Pty) Ltd,50000000,"R500 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Double Barell Security Services CC,1162471100,"R11 624 711,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Tlhomphanang Business Enterprise,1257256575,"R12 572 565,75",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Gubis Solutions,587324790,"R5 873 247,90",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,SecureLife Security Services,982923725,"R9 829 237,25",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Mphosha Security Services,973179095,"R9 731 790,95",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Vick Pule Construction Projects,604124815,"R6 041 248,15",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Ensemble Security Trading 2366,558405380,"R5 584 053,80",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Ensemble Security Trading 2366,1201395193,"R12 013 951,93",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Ensemble Security Trading 2366,391662690,"R3 916 626,90",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Ensemble Security Trading 2366,858352977,"R8 583 529,77",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Securelife Security Services,712535090,"R7 125 350,90",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Ensemble Security Trading 2366,705948339,"R7 059 483,39",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Securelife Security Services,471677923,"R4 716 779,23",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Ensemble Security Trading 2366,562937315,"R5 629 373,15",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Securelife Security Service,644507476,"R6 445 074,76",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Securelife Security Service,685082552,"R6 850 825,52",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,"Mjayeli Security Services (Harts &
Kgalagadi Sector); Mulanga Security and
Training ((Kalahari & Karoo Sector)",1943823816,"R19 438 238,16",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,RWW Engineering (Pty) Ltd,29737852758,"R297 378 527,58",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,"Modise Protection Services
Kya Guards (Pty) Ltd.
Grace and Guardian (Pty) Ltd.",34466967361,"R344 669 673,61",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,"SAYA Recoveries Pty Ltd
Morkalio Revenue Solutions Pty Ltd
CSS Credit Solutions Pty Ltd",761808000,"R7 618 080,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Eskom Holdings SOC Ltd,Ernst & Young Advisory Services Pty Ltd,42721829,"R427 218,29",2024-2025_q1_expansion.csv
2024,q1,expansion,National Lotteries Commission (NLC),Zinhle Security & Cleaning Services,24150000,"R241 500,00",2024-2025_q1_expansion.csv
2024,q1,expansion,National Lotteries Commission (NLC),Reliable Security,24817524,"R248 175,24",2024-2025_q1_expansion.csv
2024,q1,expansion,National Lotteries Commission (NLC),Selkirk Security Services,8802560,"R88 025,60",2024-2025_q1_expansion.csv
2024,q1,expansion,National Lotteries Commission (NLC),Orap Protection,16372704,"R163 727,04",2024-2025_q1_expansion.csv
2024,q1,expansion,National Lotteries Commission (NLC),Ligit Security Solutions,7394500,"R73 945,00",2024-2025_q1_expansion.csv
2024,q1,expansion,National Lotteries Commission (NLC),TotalServe Management,31078881,"R310 788,81",2024-2025_q1_expansion.csv
2024,q1,expansion,National Lotteries Commission (NLC),Africa International Advisors,10049925,"R100 499,25",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Spm Aircraft Fuelline Services,17117372,"R171 173,72",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Mdc Arendse Construction,22100000,"R221 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Focus Facilities Solutions,142500,"R1 425,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Vodacom,30300000,"R303 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Vodacom,60000000,"R600 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Business Connexion,9000000,"R90 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Business Connexion,27000000,"R270 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Pricewaterhousecoopers (Ghana),93900000,"R939 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Mining Qualifications Authority (MQA),Nemak Trading and Project,1741123,"R17 411,23",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",African Marine Solutions Group,1904272600,"R19 042 726,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"The South African National Roads Agency SOC Ltd
(SANRAL)",Rail Refurb Cc,7913546180,"R79 135 461,80",2024-2025_q1_expansion.csv
2024,q1,expansion,"The South African National Roads Agency SOC Ltd
(SANRAL)",Rail Refurb Cc,4511276665,"R45 112 766,65",2024-2025_q1_expansion.csv
2024,q1,expansion,"The South African National Roads Agency SOC Ltd
(SANRAL)",Vea Road Maintenance & Civils (Pty) Ltd,6569196117,"R65 691 961,17",2024-2025_q1_expansion.csv
2024,q1,expansion,Air Traffic and Navigation Services (ATNS),Western Ocean Investment 112cc,147740500,"R1 477 405,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Civil Aviation Authority (SACAA),Creative Space Media,2845000,"R28 450,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Traffic Management Corporation (RTMC),ACSA and Denel,2380475450,"R23 804 754,50",2024-2025_q1_expansion.csv
2024,q1,expansion,Railway Safety Regulator (RSR),Sinqobile Equestrian Security Services,46899300,"R468 993,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Spm Aircraft Fuelline Services,96355800,"R963 558,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Nncd Trading,96355800,"R963 558,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Sizwe IT,113459895,"R1 134 598,95",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Sekwayo Holdings (Pty) Ltd,19794080,"R197 940,80",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),"Inspired Management Projects and security
services (Pty) Ltd",22263160,"R222 631,60",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Charley Tite Security (Pty) Ltd,17088430,"R170 884,30",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Rakhutsetsa Security (Pty) Ltd,16169000,"R161 690,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Femani Security (Pty) Ltd,17505000,"R175 050,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Elkon Security (Pty) Ltd,10191544,"R101 915,44",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Distinctive Choice Security (Pty) Ltd,23232400,"R232 324,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Gartner South Africa(Pty) Ltd,337807600,"R3 378 076,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Plus1X Communications (Pty)Ltd,347857980,"R3 478 579,80",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Vodacom,90000000,"R900 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Vodacom,45450000,"R454 500,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Al Kimmie Properties (Pty) Ltd,4028680,"R40 286,80",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Premier Precision Properties (Pty)Ltd,51744646,"R517 446,46",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Thibault Investments (Pty) Ltd,2127329502,"R21 273 295,02",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Eagle House (Pty) Ltd,1429719993,"R14 297 199,93",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Delta Fund (Pty) Ltd,2337601253,"R23 376 012,53",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),PT Alarms Fire and Security (Pty) Ltd,17949182,"R179 491,82",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Omega Fire and Security,11563250,"R115 632,50",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Multi-Locking Vehicle Tracking (Pty) Ltd,14973000,"R149 730,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Multi-Locking Vehicle Tracking (Pty) Ltd,14973000,"R149 730,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Multi-Locking Vehicle Tracking (Pty) Ltd,14973000,"R149 730,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Vodacom (Pty) Ltd,138845664,"R1 388 456,64",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Mamari Holdings (Pty) Ltd,52903100,"R529 031,00",2024-2025_q1_expansion.csv
2024,q1,expansion,National Energy Regulator of South Africa (NERSA),"Silver Lakes Trading 305 Pty Ltd t/a
Opulentia Financial Services Pty Ltd",96218000,"R962 180,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"South African Health Products Regulatory Authority
(SAPHRA)",MTN,29726000,"R297 260,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"South African Health Products Regulatory Authority
(SAPHRA)",ACSA,42717697,"R427 176,97",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Basic Education (DBE),SMS ICT Choice,3624570,"R36 245,70",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Business Connexion,37500000,"R375 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Fidelity Security Services,35420300,"R354 203,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),MMZ21 Security Services (Pty) Ltd,42214200,"R422 142,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Bagale Security Protocols (Pty) Ltd,12427752,"R124 277,52",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Oracle Corporation South Africa (Pty) Ltd,517675078,"R5 176 750,78",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Traffic Management Corporation (RTMC),Various Lease Providers,1159064976,"R11 590 649,76",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Mosselbaai Grafika,51633,"R516,33",2024-2025_q1_expansion.csv
2024,q1,expansion,"Petroleum, Oil and Gas Corporation of South Africa
(PetroSA)",Pest Control Hygiene and Cleaning,30072000,"R300 720,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Oracle (South Africa) (Pty) Ltd,1189467469,"R11 894 674,69",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),PricewaterhouseCoopers (PwC),1893959055,"R18 939 590,55",2024-2025_q1_expansion.csv
2024,q1,expansion,Road Accident Fund (RAF),Savvy ICT Solution (Pty) Ltd,6119800,"R61 198,00",2024-2025_q1_expansion.csv
2024,q1,expansion,SENTECH,MetroFile,27000000,"R 2 70 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Employment and Labour (DEL),Alteram solutions,42955597400,"R 429 555 974,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Brand South Africa,Blitz Forensics (Pty) Ltd,90090800,"R 9 00 908,00",2024-2025_q1_expansion.csv
2024,q1,expansion,National Treasury,XTLG Consulting & Projects CC,71940860,"R 719 408,60",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),"SITA PTY LTD (State Information
Technology Agency)",220800000,"R 2 208 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Independent Regulatory Board for Auditors (IRBA),Electronic Communication Networks,5025300,"R 50 253,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),Nuctech South Africa (Pty) Ltd,7260794058,"R 72 607 940,58",2024-2025_q1_expansion.csv
2024,q1,expansion,International Frontier Technologies SOC Ltd (Interfront),Adept Internet (Pty) Ltd,22172000,"R 221 720,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Independent Police Investigative Directorate (IPID),Lioseole Trading Enterprise,800000,"R 8 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Independent Police Investigative Directorate (IPID),Mamotse Kitchen,1250000,"R 12 500,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Independent Police Investigative Directorate (IPID),Balistrom Trading & Projects (Pty) Ltd,21822423,"R 218 224,23",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),"2 Degrees Properties (Pty) Ltd (a subsidiary
of Liberty Holdings Limited)",17035922,"R 170 359,22",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),Various landloards,100,"R 1,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),Emerald Fire Investments,1688706193,"R 16 887 061,93",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),Willie Rousseau Trust,283117902,"R 2 831 179,02",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),SA Dutch Investment CC,1103642897,"R 11 036 428,97",2024-2025_q1_expansion.csv
2024,q1,expansion,and Agricultural Development Bank of South Africa (Land,Infinitus reporting PTY LTD,17966800,"R 179 668,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Employment and Labour (DEL),Rain chartered accountants,2461000,"R 24 610,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),Barone Budge and Dominick (PTY) Ltd,17619028900,"R 176 190 289,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Post Office (SAPO),Indwe Risk Services,28700000,"R 287 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Post Office (SAPO),Skynet Courier,40000000,"R 400 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Post Office (SAPO),Skynet Courier,40000000,"R 400 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Post Office (SAPO),Vikela Protection Services,36805800,"R 368 058,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Post Office (SAPO),Crocodile Dynamics,520000000,"R 5 200 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Post Office (SAPO),Blue Turtle,867045300,"R 8 670 453,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),IDEMIA,127164700,"R 1 271 647,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Phuthadichaba Trading Enterprise CC,202400156,"R 2 024 001,56",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Phetogo JV,321113925,"R 3 211 139,25",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),SMEC,321113925,"R 3 211 139,25",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),XON Systems,11100734337,"R 111 007 343,37",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Thales / Gemalto SA,509646880,"R 5 096 468,80",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),N Smith,161884800,"R 1 618 848,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),J Van Der Merwe,138297600,"R 1 382 976,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Dimension Data,2106982317,"R 21 069 823,17",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Maboka Cleaning Services,40702200,"R 407 022,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Nesoscope Holdings,12020844,"R 120 208,44",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),SBAPA,108399060,"R 1 083 990,60",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Tomema Trading,46818354,"R 468 183,54",2024-2025_q1_expansion.csv
2024,q1,expansion,Competition Commission,SBL undertaking,17500000,"R 175 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Border Management Authority (BMA),Mondtes Holdings,7038000,"R 70 380,00",2024-2025_q1_expansion.csv
2024,q1,expansion,State Information Technology Agency (SITA),Travel with Fair (Pty) Ltd,4626673373,"R 46 266 733,73",2024-2025_q1_expansion.csv
2024,q1,expansion,South African Revenue Service (SARS),Airlocked Events Management and Projects,7703850,"R 77 038,50",2024-2025_q1_expansion.csv
2024,q1,expansion,"ommission for Conciliation, Mediation and Arbitration (CCM",Le-Grat Group,8400000,"R 84 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,"ommission for Conciliation, Mediation and Arbitration (CCM",Murwil Properties,415427400,"R 4 154 274,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Employment and Labour (DEL),AssessmentWorld (Pty) Ltd.,850500000,"R 8 505 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Film and Publication Board (FPB),RW Attorneys,31316350,"R 313 163,50",2024-2025_q1_expansion.csv
2024,q1,expansion,National Treasury,HSRC,151559300,"R 1 515 593,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Statistics South Africa (Stats SA),Xon/Nec,83528813,"R 835 288,13",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Maboka Cleaning Services,40702200,"R 407 022,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Nesoscope Holdings,12020844,"R 120 208,44",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),SBAPA,108399060,"R 1 083 990,60",2024-2025_q1_expansion.csv
2024,q1,expansion,Department of Home Affairs (DHA),Tomema Trading,46818354,"R 468 183,54",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,Simah Risk Advisors (Pty) Ltd,238934800,"R 2 389 348,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,Gemgrow Properties (Pty) Ltd,139758789,"R 1 397 587,89",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,Momotheka Trade 1183 CC,8590208,"R 85 902,08",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,Busy Corner Property Investment (Pty) Ltd,33207544,"R 332 075,44",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,Pieters & Stef Trust,42527708,"R 425 277,08",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,KP Electronics (Pty) Ltd,50157456,"R 501 574,56",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,A Theodossi,13446144,"R 134 461,44",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,Vodacom (Pty) Ltd,1412679588,"R 14 126 795,88",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,Simah Risk Advisors (Pty) Ltd,439967400,"R 4 399 674,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Electoral Commission (IEC) of South Africa,Gemgrow Properties (Pty) Ltd,1003555092,"R 10 035 550,92",2024-2025_q1_expansion.csv
2024,q1,expansion,Sentech,GDS/NetInsight,213551684,"R 2 135 516,84",2024-2025_q1_expansion.csv
2024,q1,expansion,Sentech,Motheo Construction,67343416,"R 673 434,16",2024-2025_q1_expansion.csv
2024,q1,expansion,Sentech,WebGap,3294750,"R 32 947,50",2024-2025_q1_expansion.csv
2024,q1,expansion,Sentech,MetroFile,27000000,"R 270 000,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Sentech,ADTI/Citek,36732000,"R 367 320,00",2024-2025_q1_expansion.csv
2024,q1,expansion,Sentech,ELEV8 Group,28554828,"R 285 548,28",2024-2025_q1_expansion.csv
2024,q1,expansion,Sentech,Yala BV,119542738,"R 1 195 427,38",2024-2025_q1_expansion.csv
2024,q1,expansion,Independent Regulatory Board for Auditors (IRBA),Lebone Litho Printers Pty Ltd,77683,"R 776,83",2024-2025_q1_expansion.csv
2024,q1,expansion,State Information Technology Agency (SITA),TTM Trading and Projects (Pty) Ltd,551761000,"R 5 517 610,00",2024-2025_q1_expansion.csv
